"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201902180900","3.6","7","1"
"TT_TU_MN009","1420","201902181000","6","7","1"
"TT_TU_MN009","1420","201902181100","8.4","7","1"
"TT_TU_MN009","1420","201902181200","10.4","7","1"
"TT_TU_MN009","1420","201902181300","12.4","7","1"
"TT_TU_MN009","1420","201902181400","13.5","7","1"
"TT_TU_MN009","1420","201902181500","13.9","7","1"
"TT_TU_MN009","1420","201902181600","12.6","7","1"
"TT_TU_MN009","1420","201902181700","9.2","7","1"
"TT_TU_MN009","1420","201902181800","6.2","7","1"
"TT_TU_MN009","1420","201902181900","4.8","7","1"
"TT_TU_MN009","1420","201902182000","3.4","7","1"
"TT_TU_MN009","1420","201902182100","4.5","7","1"
"TT_TU_MN009","1420","201902182200","2.3","7","1"
"TT_TU_MN009","1420","201902182300","1.3","7","1"
"TT_TU_MN009","1420","201902190000","0.8","7","1"
"TT_TU_MN009","1420","201902190100","2.8","7","1"
"TT_TU_MN009","1420","201902190200","1.2","7","1"
"TT_TU_MN009","1420","201902190300","0.3","7","1"
"TT_TU_MN009","1420","201902190400","-0.1","7","1"
"TT_TU_MN009","1420","201902190500","0.1","7","1"
"TT_TU_MN009","1420","201902190600","1.2","7","1"
"TT_TU_MN009","1420","201902190700","1.8","7","1"
"TT_TU_MN009","1420","201902190800","4.5","7","1"
"TT_TU_MN009","1420","201902190900","3.9","7","1"
"TT_TU_MN009","1420","201902191000","4.5","7","1"
"TT_TU_MN009","1420","201902191100","5.8","7","1"
"TT_TU_MN009","1420","201902191200","7.6","7","1"
"TT_TU_MN009","1420","201902191300","10","7","1"
"TT_TU_MN009","1420","201902191400","9.7","7","1"
"TT_TU_MN009","1420","201902191500","10.2","7","1"
"TT_TU_MN009","1420","201902191600","10.7","7","1"
"TT_TU_MN009","1420","201902191700","9.2","7","1"
"TT_TU_MN009","1420","201902191800","6.5","7","1"
"TT_TU_MN009","1420","201902191900","5.6","7","1"
"TT_TU_MN009","1420","201902192000","2.8","7","1"
"TT_TU_MN009","1420","201902192100","2.7","7","1"
"TT_TU_MN009","1420","201902192200","1","7","1"
"TT_TU_MN009","1420","201902192300","0.3","7","1"
"TT_TU_MN009","1420","201902200000","-0.1","7","1"
"TT_TU_MN009","1420","201902200100","-1","7","1"
"TT_TU_MN009","1420","201902200200","-1.7","7","1"
"TT_TU_MN009","1420","201902200300","-1.8","7","1"
"TT_TU_MN009","1420","201902200400","-1.9","7","1"
"TT_TU_MN009","1420","201902200500","-2.1","7","1"
"TT_TU_MN009","1420","201902200600","-1.4","7","1"
"TT_TU_MN009","1420","201902200700","-1.6","7","1"
"TT_TU_MN009","1420","201902200800","0.4","7","1"
"TT_TU_MN009","1420","201902200900","1.8","7","1"
"TT_TU_MN009","1420","201902201000","4.2","7","1"
"TT_TU_MN009","1420","201902201100","7.2","7","1"
"TT_TU_MN009","1420","201902201200","9.1","7","1"
"TT_TU_MN009","1420","201902201300","10","7","1"
"TT_TU_MN009","1420","201902201400","10.6","7","1"
"TT_TU_MN009","1420","201902201500","11","7","1"
"TT_TU_MN009","1420","201902201600","10.8","7","1"
"TT_TU_MN009","1420","201902201700","10.1","7","1"
"TT_TU_MN009","1420","201902201800","8.2","7","1"
"TT_TU_MN009","1420","201902201900","7","7","1"
"TT_TU_MN009","1420","201902202000","5.3","7","1"
"TT_TU_MN009","1420","201902202100","3.8","7","1"
"TT_TU_MN009","1420","201902202200","2.5","7","1"
"TT_TU_MN009","1420","201902202300","1.9","7","1"
"TT_TU_MN009","1420","201902210000","1","7","1"
"TT_TU_MN009","1420","201902210100","0.4","7","1"
"TT_TU_MN009","1420","201902210200","-0.1","7","1"
"TT_TU_MN009","1420","201902210300","-0.5","7","1"
"TT_TU_MN009","1420","201902210400","0.2","7","1"
"TT_TU_MN009","1420","201902210500","0.4","7","1"
"TT_TU_MN009","1420","201902210600","0","7","1"
"TT_TU_MN009","1420","201902210700","0.5","7","1"
