"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","1420","201901190400","-3.1","7","1"
"TT_TU_MN009","1420","201901190500","-3.8","7","1"
"TT_TU_MN009","1420","201901190600","-3.3","7","1"
"TT_TU_MN009","1420","201901190700","-3.2","7","1"
"TT_TU_MN009","1420","201901190800","-3.5","7","1"
"TT_TU_MN009","1420","201901190900","-1.9","7","1"
"TT_TU_MN009","1420","201901191000","-1.2","7","1"
"TT_TU_MN009","1420","201901191100","0","7","1"
"TT_TU_MN009","1420","201901191200","1.1","7","1"
"TT_TU_MN009","1420","201901191300","1.9","7","1"
"TT_TU_MN009","1420","201901191400","2.6","7","1"
"TT_TU_MN009","1420","201901191500","2","7","1"
"TT_TU_MN009","1420","201901191600","2","7","1"
"TT_TU_MN009","1420","201901191700","0.5","7","1"
"TT_TU_MN009","1420","201901191800","-0.3","7","1"
"TT_TU_MN009","1420","201901191900","-1.8","7","1"
"TT_TU_MN009","1420","201901192000","-3.2","7","1"
"TT_TU_MN009","1420","201901192100","-4","7","1"
"TT_TU_MN009","1420","201901192200","-4.4","7","1"
"TT_TU_MN009","1420","201901192300","-5.3","7","1"
"TT_TU_MN009","1420","201901200000","-5","7","1"
"TT_TU_MN009","1420","201901200100","-5.3","7","1"
"TT_TU_MN009","1420","201901200200","-3.8","7","1"
"TT_TU_MN009","1420","201901200300","-5","7","1"
"TT_TU_MN009","1420","201901200400","-5.7","7","1"
"TT_TU_MN009","1420","201901200500","-5.9","7","1"
"TT_TU_MN009","1420","201901200600","-6.2","7","1"
"TT_TU_MN009","1420","201901200700","-5.4","7","1"
"TT_TU_MN009","1420","201901200800","-5.2","7","1"
"TT_TU_MN009","1420","201901200900","-4.7","7","1"
"TT_TU_MN009","1420","201901201000","-3.4","7","1"
"TT_TU_MN009","1420","201901201100","-1.7","7","1"
"TT_TU_MN009","1420","201901201200","-0.7","7","1"
"TT_TU_MN009","1420","201901201300","0.1","7","1"
"TT_TU_MN009","1420","201901201400","0.4","7","1"
"TT_TU_MN009","1420","201901201500","0.5","7","1"
"TT_TU_MN009","1420","201901201600","0","7","1"
"TT_TU_MN009","1420","201901201700","-0.4","7","1"
"TT_TU_MN009","1420","201901201800","-1.8","7","1"
"TT_TU_MN009","1420","201901201900","-2.8","7","1"
"TT_TU_MN009","1420","201901202000","-2.3","7","1"
"TT_TU_MN009","1420","201901202100","-3.4","7","1"
"TT_TU_MN009","1420","201901202200","-3.8","7","1"
"TT_TU_MN009","1420","201901202300","-4.4","7","1"
"TT_TU_MN009","1420","201901210000","-5.7","7","1"
"TT_TU_MN009","1420","201901210100","-5.1","7","1"
"TT_TU_MN009","1420","201901210200","-5.6","7","1"
"TT_TU_MN009","1420","201901210300","-5","7","1"
"TT_TU_MN009","1420","201901210400","-5.5","7","1"
"TT_TU_MN009","1420","201901210500","-5","7","1"
"TT_TU_MN009","1420","201901210600","-5.5","7","1"
"TT_TU_MN009","1420","201901210700","-5.2","7","1"
"TT_TU_MN009","1420","201901210800","-5.2","7","1"
